Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,collected_by,Genotype,HOST,host_tissue_sampled,SAMPLE_TYPE,AssemblyName,env_broad_scale,env_local_scale,env_medium,Isolation_source,REPLICATE
SRR7590806,WGS,198,6813037322,PRJNA482776,SAMN09697420,"Microbe\, viral or environmental",4259618818,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456073,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL2,16.040532 S 34.797692 E,MAL2_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T11:03:00Z,1,MAL2_bulk,SRP155167,Dr Standwell Nkhoma,MAL2_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590807,WGA,200,405108800,PRJNA482776,SAMN09697817,"Microbe\, viral or environmental",274058774,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456063,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL37,16.040532 S 34.797692 E,MAL37_sc13,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:20:00Z,1,MAL37_sc13,SRP155167,Dr Standwell Nkhoma,MAL37_sc13,Homo sapiens,Blood,single cell,,,,,,
SRR7590808,WGA,200,1041653600,PRJNA482776,SAMN09697757,"Microbe\, viral or environmental",788824298,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4456062,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc6,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc6,SRP155167,Dr Standwell Nkhoma,MAL32_sc6,Homo sapiens,Blood,single cell,,,,,,
SRR7590809,WGA,200,600726800,PRJNA482776,SAMN09697756,"Microbe\, viral or environmental",455842007,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4456061,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc5,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc5,SRP155167,Dr Standwell Nkhoma,MAL32_sc5,Homo sapiens,Blood,single cell,,,,,,
SRR7590810,WGA,200,8474527000,PRJNA482776,SAMN09697751,"Microbe\, viral or environmental",6274487796,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4456060,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc23,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:47:00Z,1,MAL32_sc23,SRP155167,Dr Standwell Nkhoma,MAL32_sc23,Homo sapiens,Blood,single cell,,,,,,
SRR7590811,WGA,200,1026622200,PRJNA482776,SAMN09697749,"Microbe\, viral or environmental",792108132,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4456058,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc21,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc21,SRP155167,Dr Standwell Nkhoma,MAL32_sc21,Homo sapiens,Blood,single cell,,,,,,
SRR7590812,WGA,200,2117749000,PRJNA482776,SAMN09697748,"Microbe\, viral or environmental",1643391341,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456057,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc20,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL32_sc20,SRP155167,Dr Standwell Nkhoma,MAL32_sc20,Homo sapiens,Blood,single cell,,,,,,
SRR7590813,WGA,200,682646400,PRJNA482776,SAMN09697755,"Microbe\, viral or environmental",537592551,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456056,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc4,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc4,SRP155167,Dr Standwell Nkhoma,MAL32_sc4,Homo sapiens,Blood,single cell,,,,,,
SRR7590814,WGA,200,958011600,PRJNA482776,SAMN09697754,"Microbe\, viral or environmental",709285061,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4456055,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc3,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc3,SRP155167,Dr Standwell Nkhoma,MAL32_sc3,Homo sapiens,Blood,single cell,,,,,,
SRR7590815,WGA,200,906013000,PRJNA482776,SAMN09697753,"Microbe\, viral or environmental",695603255,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4456054,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc2,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc2,SRP155167,Dr Standwell Nkhoma,MAL32_sc2,Homo sapiens,Blood,single cell,,,,,,
SRR7590816,WGA,200,1123740600,PRJNA482776,SAMN09697752,"Microbe\, viral or environmental",866056998,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4456053,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc24,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL32_sc24,SRP155167,Dr Standwell Nkhoma,MAL32_sc24,Homo sapiens,Blood,single cell,,,,,,
SRR7590817,WGA,200,2355283200,PRJNA482776,SAMN09697750,"Microbe\, viral or environmental",1768076800,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456059,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL32,16.040532 S 34.797692 E,MAL32_sc22,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL32_sc22,SRP155167,Dr Standwell Nkhoma,MAL32_sc22,Homo sapiens,Blood,single cell,,,,,,
SRR7590818,WGA,200,1029788400,PRJNA482776,SAMN09697926,"Microbe\, viral or environmental",732462349,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456052,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc16,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL48_sc16,SRP155167,Dr Standwell Nkhoma,MAL48_sc16,Homo sapiens,Blood,single cell,,,,,,
SRR7590819,WGA,200,657875000,PRJNA482776,SAMN09697927,"Microbe\, viral or environmental",465940447,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4456051,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc19,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL48_sc19,SRP155167,Dr Standwell Nkhoma,MAL48_sc19,Homo sapiens,Blood,single cell,,,,,,
SRR7590820,WGA,200,3999914800,PRJNA482776,SAMN09697922,"Microbe\, viral or environmental",3116400441,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456050,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc12,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL48_sc12,SRP155167,Dr Standwell Nkhoma,MAL48_sc12,Homo sapiens,Blood,single cell,,,,,,
SRR7590821,WGA,200,1146234400,PRJNA482776,SAMN09697923,"Microbe\, viral or environmental",931924085,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456049,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc13,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL48_sc13,SRP155167,Dr Standwell Nkhoma,MAL48_sc13,Homo sapiens,Blood,single cell,,,,,,
SRR7590822,WGA,200,4184600,PRJNA482776,SAMN09697925,"Microbe\, viral or environmental",3655348,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4456047,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc15,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:19:00Z,1,MAL48_sc15,SRP155167,Dr Standwell Nkhoma,MAL48_sc15,Homo sapiens,Blood,single cell,,,,,,
SRR7590823,WGS,194,6183584206,PRJNA482776,SAMN09697918,"Microbe\, viral or environmental",3967829860,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456046,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL47,16.040532 S 34.797692 E,MAL47_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:36:00Z,1,MAL47_bulk,SRP155167,Dr Standwell Nkhoma,MAL47_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590824,WGS,196,2557659464,PRJNA482776,SAMN09697919,"Microbe\, viral or environmental",1615837864,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4456045,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:32:00Z,1,MAL48_bulk,SRP155167,Dr Standwell Nkhoma,MAL48_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590825,WGA,200,982914400,PRJNA482776,SAMN09697924,"Microbe\, viral or environmental",791964480,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4456048,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc14,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL48_sc14,SRP155167,Dr Standwell Nkhoma,MAL48_sc14,Homo sapiens,Blood,single cell,,,,,,
SRR7590826,WGA,200,1774273800,PRJNA482776,SAMN09697920,"Microbe\, viral or environmental",1459798048,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4456044,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc10,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL48_sc10,SRP155167,Dr Standwell Nkhoma,MAL48_sc10,Homo sapiens,Blood,single cell,,,,,,
SRR7590827,WGA,200,1639586600,PRJNA482776,SAMN09697921,"Microbe\, viral or environmental",1372207364,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4456043,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL48,16.040532 S 34.797692 E,MAL48_sc11,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL48_sc11,SRP155167,Dr Standwell Nkhoma,MAL48_sc11,Homo sapiens,Blood,single cell,,,,,,
SRR7590828,WGA,200,744944600,PRJNA482776,SAMN09697535,"Microbe\, viral or environmental",583315060,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456042,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL23,16.040532 S 34.797692 E,MAL23_sc10,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL23_sc10,SRP155167,Dr Standwell Nkhoma,MAL23_sc10,Homo sapiens,Blood,single cell,,,,,,
SRR7590829,WGS,192,5117308923,PRJNA482776,SAMN09697534,"Microbe\, viral or environmental",3373983265,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456041,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL23,16.040532 S 34.797692 E,MAL23_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:50:00Z,1,MAL23_bulk,SRP155167,Dr Standwell Nkhoma,MAL23_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590830,WGS,194,7104994259,PRJNA482776,SAMN09697533,"Microbe\, viral or environmental",4658242347,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4456040,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL22,16.040532 S 34.797692 E,MAL22_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:48:00Z,1,MAL22_bulk,SRP155167,Dr Standwell Nkhoma,MAL22_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590831,WGS,200,13463807800,PRJNA482776,SAMN09697532,"Microbe\, viral or environmental",8778657445,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456039,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL21,16.040532 S 34.797692 E,MAL21_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T11:01:00Z,1,MAL21_bulk,SRP155167,Dr Standwell Nkhoma,MAL21_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590832,WGS,192,4244447132,PRJNA482776,SAMN09697531,"Microbe\, viral or environmental",2795807074,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456038,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL20,16.040532 S 34.797692 E,MAL20_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:54:00Z,1,MAL20_bulk,SRP155167,Dr Standwell Nkhoma,MAL20_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590833,WGS,200,3116655000,PRJNA482776,SAMN09697530,"Microbe\, viral or environmental",2039945739,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456037,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL19,16.040532 S 34.797692 E,MAL19_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL19_bulk,SRP155167,Dr Standwell Nkhoma,MAL19_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590834,WGS,197,3541703631,PRJNA482776,SAMN09697529,"Microbe\, viral or environmental",2266735736,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4456036,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL18,16.040532 S 34.797692 E,MAL18_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:35:00Z,1,MAL18_bulk,SRP155167,Dr Standwell Nkhoma,MAL18_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590835,WGA,200,555767400,PRJNA482776,SAMN09697537,"Microbe\, viral or environmental",437466450,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4456034,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL23,16.040532 S 34.797692 E,MAL23_sc1,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL23_sc1,SRP155167,Dr Standwell Nkhoma,MAL23_sc1,Homo sapiens,Blood,single cell,,,,,,
SRR7590836,WGA,200,881791200,PRJNA482776,SAMN09697536,"Microbe\, viral or environmental",722614622,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4456033,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL23,16.040532 S 34.797692 E,MAL23_sc12,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL23_sc12,SRP155167,Dr Standwell Nkhoma,MAL23_sc12,Homo sapiens,Blood,single cell,,,,,,
SRR7590837,WGA,200,240106000,PRJNA482776,SAMN09697586,"Microbe\, viral or environmental",168258943,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456032,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc22,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL24q_sc22,SRP155167,Dr Standwell Nkhoma,MAL24q_sc22,Homo sapiens,Blood,single cell,,,,,,
SRR7590838,WGA,200,317272400,PRJNA482776,SAMN09697528,"Microbe\, viral or environmental",212857255,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456035,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL17,16.040532 S 34.797692 E,MAL17_sc9,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL17_sc9,SRP155167,Dr Standwell Nkhoma,MAL17_sc9,Homo sapiens,Blood,single cell,,,,,,
SRR7590839,WGA,200,364208000,PRJNA482776,SAMN09697587,"Microbe\, viral or environmental",246568322,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456031,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc23,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL24q_sc23,SRP155167,Dr Standwell Nkhoma,MAL24q_sc23,Homo sapiens,Blood,single cell,,,,,,
SRR7590840,WGA,200,1493257800,PRJNA482776,SAMN09697580,"Microbe\, viral or environmental",959045676,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456030,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc17,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL24q_sc17,SRP155167,Dr Standwell Nkhoma,MAL24q_sc17,Homo sapiens,Blood,single cell,,,,,,
SRR7590841,WGA,200,196083200,PRJNA482776,SAMN09697581,"Microbe\, viral or environmental",131890727,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456029,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc18,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL24q_sc18,SRP155167,Dr Standwell Nkhoma,MAL24q_sc18,Homo sapiens,Blood,single cell,,,,,,
SRR7590842,WGA,200,1468351400,PRJNA482776,SAMN09697578,"Microbe\, viral or environmental",949379752,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4456028,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc15,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL24q_sc15,SRP155167,Dr Standwell Nkhoma,MAL24q_sc15,Homo sapiens,Blood,single cell,,,,,,
SRR7590843,WGA,200,477264000,PRJNA482776,SAMN09697584,"Microbe\, viral or environmental",326811423,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456026,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc20,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL24q_sc20,SRP155167,Dr Standwell Nkhoma,MAL24q_sc20,Homo sapiens,Blood,single cell,,,,,,
SRR7590844,WGA,200,281288200,PRJNA482776,SAMN09697585,"Microbe\, viral or environmental",193518810,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4456025,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc21,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL24q_sc21,SRP155167,Dr Standwell Nkhoma,MAL24q_sc21,Homo sapiens,Blood,single cell,,,,,,
SRR7590845,WGA,200,301802800,PRJNA482776,SAMN09697582,"Microbe\, viral or environmental",204477333,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4456024,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc19,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL24q_sc19,SRP155167,Dr Standwell Nkhoma,MAL24q_sc19,Homo sapiens,Blood,single cell,,,,,,
SRR7590846,WGA,200,662328800,PRJNA482776,SAMN09697579,"Microbe\, viral or environmental",437039511,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4456027,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc16,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL24q_sc16,SRP155167,Dr Standwell Nkhoma,MAL24q_sc16,Homo sapiens,Blood,single cell,,,,,,
